GEOID,Tract,County,State,FacID,cat,measure,value,RE,Sex,def,fmt,source,lbl
16001002412,Census Tract 24.12,Ada County,ID,191,Travel time to Screening Facility,Minutes,12.0487206139,NA,NA,Minutes to Colonoscopy,int,src-TBD,12 min
16001002412,Census Tract 24.12,Ada County,ID,743,Travel time to Screening Facility,Minutes,8.94417478277,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,9 min
16001002412,Census Tract 24.12,Ada County,ID,779,Travel time to Screening Facility,Minutes,8.94417478277,NA,NA,Minutes to Mammography,int,src-TBD,9 min
16001002414,Census Tract 24.14,Ada County,ID,459,Travel time to Screening Facility,Minutes,9.66992990826999,NA,NA,Minutes to Colonoscopy,int,src-TBD,10 min
16001002414,Census Tract 24.14,Ada County,ID,689,Travel time to Screening Facility,Minutes,9.96003381342,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,10 min
16001002414,Census Tract 24.14,Ada County,ID,903,Travel time to Screening Facility,Minutes,9.81329502665,NA,NA,Minutes to Mammography,int,src-TBD,10 min
16001002415,Census Tract 24.15,Ada County,ID,191,Travel time to Screening Facility,Minutes,11.1666778729999,NA,NA,Minutes to Colonoscopy,int,src-TBD,11 min
16001002415,Census Tract 24.15,Ada County,ID,743,Travel time to Screening Facility,Minutes,10.9586144774999,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,11 min
16001002415,Census Tract 24.15,Ada County,ID,779,Travel time to Screening Facility,Minutes,10.9586144774999,NA,NA,Minutes to Mammography,int,src-TBD,11 min
16001002416,Census Tract 24.16,Ada County,ID,459,Travel time to Screening Facility,Minutes,8.39851819654,NA,NA,Minutes to Colonoscopy,int,src-TBD,8 min
16001002416,Census Tract 24.16,Ada County,ID,717,Travel time to Screening Facility,Minutes,9.34803083539,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,9 min
16001002416,Census Tract 24.16,Ada County,ID,867,Travel time to Screening Facility,Minutes,8.82030052668,NA,NA,Minutes to Mammography,int,src-TBD,9 min
16001002417,Census Tract 24.17,Ada County,ID,459,Travel time to Screening Facility,Minutes,11.4647812592,NA,NA,Minutes to Colonoscopy,int,src-TBD,11 min
16001002417,Census Tract 24.17,Ada County,ID,743,Travel time to Screening Facility,Minutes,10.7769753115999,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,11 min
16001002417,Census Tract 24.17,Ada County,ID,779,Travel time to Screening Facility,Minutes,10.7769753115999,NA,NA,Minutes to Mammography,int,src-TBD,11 min
16001002418,Census Tract 24.18,Ada County,ID,191,Travel time to Screening Facility,Minutes,8.13947607113,NA,NA,Minutes to Colonoscopy,int,src-TBD,8 min
16001002418,Census Tract 24.18,Ada County,ID,689,Travel time to Screening Facility,Minutes,8.31339145634,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,8 min
16001002418,Census Tract 24.18,Ada County,ID,903,Travel time to Screening Facility,Minutes,8.22355555368,NA,NA,Minutes to Mammography,int,src-TBD,8 min
16001002419,Census Tract 24.19,Ada County,ID,191,Travel time to Screening Facility,Minutes,11.7023984312,NA,NA,Minutes to Colonoscopy,int,src-TBD,12 min
16001002419,Census Tract 24.19,Ada County,ID,743,Travel time to Screening Facility,Minutes,9.58535124107,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,10 min
16001002419,Census Tract 24.19,Ada County,ID,779,Travel time to Screening Facility,Minutes,9.58535124107,NA,NA,Minutes to Mammography,int,src-TBD,10 min
16001010101,Census Tract 101.01,Ada County,ID,185,Travel time to Screening Facility,Minutes,13.3248744813,NA,NA,Minutes to Colonoscopy,int,src-TBD,13 min
16001010101,Census Tract 101.01,Ada County,ID,688,Travel time to Screening Facility,Minutes,13.6929906849,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,14 min
16001010101,Census Tract 101.01,Ada County,ID,874,Travel time to Screening Facility,Minutes,13.6929906849,NA,NA,Minutes to Mammography,int,src-TBD,14 min
16001010102,Census Tract 101.02,Ada County,ID,476,Travel time to Screening Facility,Minutes,20.0322529445,NA,NA,Minutes to Colonoscopy,int,src-TBD,20 min
16001010102,Census Tract 101.02,Ada County,ID,722,Travel time to Screening Facility,Minutes,8.55170803054,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,9 min
16001010102,Census Tract 101.02,Ada County,ID,872,Travel time to Screening Facility,Minutes,8.55170803054,NA,NA,Minutes to Mammography,int,src-TBD,9 min
16001010224,Census Tract 102.24,Ada County,ID,459,Travel time to Screening Facility,Minutes,16.8786557074,NA,NA,Minutes to Colonoscopy,int,src-TBD,17 min
16001010224,Census Tract 102.24,Ada County,ID,722,Travel time to Screening Facility,Minutes,5.29756253726,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,5 min
16001010224,Census Tract 102.24,Ada County,ID,872,Travel time to Screening Facility,Minutes,5.29756253726,NA,NA,Minutes to Mammography,int,src-TBD,5 min
16001010226,Census Tract 102.26,Ada County,ID,474,Travel time to Screening Facility,Minutes,20.7478056932,NA,NA,Minutes to Colonoscopy,int,src-TBD,21 min
16001010226,Census Tract 102.26,Ada County,ID,687,Travel time to Screening Facility,Minutes,15.4350048293,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,15 min
16001010226,Census Tract 102.26,Ada County,ID,868,Travel time to Screening Facility,Minutes,15.4350048293,NA,NA,Minutes to Mammography,int,src-TBD,15 min
16001010227,Census Tract 102.27,Ada County,ID,474,Travel time to Screening Facility,Minutes,17.9364555326,NA,NA,Minutes to Colonoscopy,int,src-TBD,18 min
16001010227,Census Tract 102.27,Ada County,ID,687,Travel time to Screening Facility,Minutes,11.801919667,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,12 min
16001010227,Census Tract 102.27,Ada County,ID,868,Travel time to Screening Facility,Minutes,11.801919667,NA,NA,Minutes to Mammography,int,src-TBD,12 min
16001010228,Census Tract 102.28,Ada County,ID,474,Travel time to Screening Facility,Minutes,17.0336125068999,NA,NA,Minutes to Colonoscopy,int,src-TBD,17 min
16001010228,Census Tract 102.28,Ada County,ID,687,Travel time to Screening Facility,Minutes,11.0835728967,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,11 min
16001010228,Census Tract 102.28,Ada County,ID,868,Travel time to Screening Facility,Minutes,11.0835728967,NA,NA,Minutes to Mammography,int,src-TBD,11 min
16001010229,Census Tract 102.29,Ada County,ID,474,Travel time to Screening Facility,Minutes,16.1475211964,NA,NA,Minutes to Colonoscopy,int,src-TBD,16 min
16001010229,Census Tract 102.29,Ada County,ID,687,Travel time to Screening Facility,Minutes,7.12248194492,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,7 min
16001010229,Census Tract 102.29,Ada County,ID,868,Travel time to Screening Facility,Minutes,7.12248194492,NA,NA,Minutes to Mammography,int,src-TBD,7 min
16001010230,Census Tract 102.30,Ada County,ID,474,Travel time to Screening Facility,Minutes,16.9563604541,NA,NA,Minutes to Colonoscopy,int,src-TBD,17 min
16001010230,Census Tract 102.30,Ada County,ID,687,Travel time to Screening Facility,Minutes,10.8218245886,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,11 min
16001010230,Census Tract 102.30,Ada County,ID,868,Travel time to Screening Facility,Minutes,10.8218245886,NA,NA,Minutes to Mammography,int,src-TBD,11 min
16001010231,Census Tract 102.31,Ada County,ID,459,Travel time to Screening Facility,Minutes,15.3789711739,NA,NA,Minutes to Colonoscopy,int,src-TBD,15 min
16001010231,Census Tract 102.31,Ada County,ID,687,Travel time to Screening Facility,Minutes,5.82019530795,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,6 min
16001010231,Census Tract 102.31,Ada County,ID,868,Travel time to Screening Facility,Minutes,5.82019530795,NA,NA,Minutes to Mammography,int,src-TBD,6 min
16001010232,Census Tract 102.32,Ada County,ID,459,Travel time to Screening Facility,Minutes,14.3690403827,NA,NA,Minutes to Colonoscopy,int,src-TBD,14 min
16001010232,Census Tract 102.32,Ada County,ID,687,Travel time to Screening Facility,Minutes,4.81026451678,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,5 min
16001010232,Census Tract 102.32,Ada County,ID,868,Travel time to Screening Facility,Minutes,4.81026451678,NA,NA,Minutes to Mammography,int,src-TBD,5 min
16001010233,Census Tract 102.33,Ada County,ID,459,Travel time to Screening Facility,Minutes,11.7788032707999,NA,NA,Minutes to Colonoscopy,int,src-TBD,12 min
16001010233,Census Tract 102.33,Ada County,ID,743,Travel time to Screening Facility,Minutes,3.9916496662,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,4 min
16001010233,Census Tract 102.33,Ada County,ID,779,Travel time to Screening Facility,Minutes,3.9916496662,NA,NA,Minutes to Mammography,int,src-TBD,4 min
16001010234,Census Tract 102.34,Ada County,ID,459,Travel time to Screening Facility,Minutes,11.1392250282,NA,NA,Minutes to Colonoscopy,int,src-TBD,11 min
16001010234,Census Tract 102.34,Ada County,ID,722,Travel time to Screening Facility,Minutes,1.38378137842,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,1 min
16001010234,Census Tract 102.34,Ada County,ID,872,Travel time to Screening Facility,Minutes,1.38378137842,NA,NA,Minutes to Mammography,int,src-TBD,1 min
16001010235,Census Tract 102.35,Ada County,ID,459,Travel time to Screening Facility,Minutes,14.6421579775,NA,NA,Minutes to Colonoscopy,int,src-TBD,15 min
16001010235,Census Tract 102.35,Ada County,ID,722,Travel time to Screening Facility,Minutes,3.58935555177,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,4 min
16001010235,Census Tract 102.35,Ada County,ID,872,Travel time to Screening Facility,Minutes,3.58935555177,NA,NA,Minutes to Mammography,int,src-TBD,4 min
16001010236,Census Tract 102.36,Ada County,ID,191,Travel time to Screening Facility,Minutes,15.2314572973,NA,NA,Minutes to Colonoscopy,int,src-TBD,15 min
16001010236,Census Tract 102.36,Ada County,ID,722,Travel time to Screening Facility,Minutes,3.56668735228,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,4 min
16001010236,Census Tract 102.36,Ada County,ID,872,Travel time to Screening Facility,Minutes,3.56668735228,NA,NA,Minutes to Mammography,int,src-TBD,4 min
16001010237,Census Tract 102.37,Ada County,ID,191,Travel time to Screening Facility,Minutes,14.3902896402,NA,NA,Minutes to Colonoscopy,int,src-TBD,14 min
16001010237,Census Tract 102.37,Ada County,ID,722,Travel time to Screening Facility,Minutes,3.43435859131,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,3 min
16001010237,Census Tract 102.37,Ada County,ID,872,Travel time to Screening Facility,Minutes,3.43435859131,NA,NA,Minutes to Mammography,int,src-TBD,3 min
16001010336,Census Tract 103.36,Ada County,ID,474,Travel time to Screening Facility,Minutes,4.15493916733,NA,NA,Minutes to Colonoscopy,int,src-TBD,4 min
16001010336,Census Tract 103.36,Ada County,ID,713,Travel time to Screening Facility,Minutes,8.78931174191,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,9 min
16001010336,Census Tract 103.36,Ada County,ID,905,Travel time to Screening Facility,Minutes,8.74687878826,NA,NA,Minutes to Mammography,int,src-TBD,9 min
16001010337,Census Tract 103.37,Ada County,ID,463,Travel time to Screening Facility,Minutes,6.33929336898,NA,NA,Minutes to Colonoscopy,int,src-TBD,6 min
16001010337,Census Tract 103.37,Ada County,ID,717,Travel time to Screening Facility,Minutes,8.78808935588,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,9 min
16001010337,Census Tract 103.37,Ada County,ID,947,Travel time to Screening Facility,Minutes,9.28656574062,NA,NA,Minutes to Mammography,int,src-TBD,9 min
16001010338,Census Tract 103.38,Ada County,ID,463,Travel time to Screening Facility,Minutes,4.16091483819,NA,NA,Minutes to Colonoscopy,int,src-TBD,4 min
16001010338,Census Tract 103.38,Ada County,ID,725,Travel time to Screening Facility,Minutes,7.10818720983,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,7 min
16001010338,Census Tract 103.38,Ada County,ID,947,Travel time to Screening Facility,Minutes,7.10818720983,NA,NA,Minutes to Mammography,int,src-TBD,7 min
16001010339,Census Tract 103.39,Ada County,ID,463,Travel time to Screening Facility,Minutes,6.47240413515,NA,NA,Minutes to Colonoscopy,int,src-TBD,6 min
16001010339,Census Tract 103.39,Ada County,ID,725,Travel time to Screening Facility,Minutes,9.41967650678999,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,9 min
16001010339,Census Tract 103.39,Ada County,ID,947,Travel time to Screening Facility,Minutes,9.41967650678999,NA,NA,Minutes to Mammography,int,src-TBD,9 min
16001010340,Census Tract 103.40,Ada County,ID,463,Travel time to Screening Facility,Minutes,4.38981065214,NA,NA,Minutes to Colonoscopy,int,src-TBD,4 min
16001010340,Census Tract 103.40,Ada County,ID,717,Travel time to Screening Facility,Minutes,6.02141617531,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,6 min
16001010340,Census Tract 103.40,Ada County,ID,947,Travel time to Screening Facility,Minutes,6.39784215927,NA,NA,Minutes to Mammography,int,src-TBD,6 min
16001010341,Census Tract 103.41,Ada County,ID,463,Travel time to Screening Facility,Minutes,6.43283084357,NA,NA,Minutes to Colonoscopy,int,src-TBD,6 min
16001010341,Census Tract 103.41,Ada County,ID,717,Travel time to Screening Facility,Minutes,7.22906392703,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,7 min
16001010341,Census Tract 103.41,Ada County,ID,947,Travel time to Screening Facility,Minutes,7.60548991098,NA,NA,Minutes to Mammography,int,src-TBD,8 min
16001010342,Census Tract 103.42,Ada County,ID,505,Travel time to Screening Facility,Minutes,5.75055033156,NA,NA,Minutes to Colonoscopy,int,src-TBD,6 min
16001010342,Census Tract 103.42,Ada County,ID,717,Travel time to Screening Facility,Minutes,7.75857258775,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,8 min
16001010342,Census Tract 103.42,Ada County,ID,947,Travel time to Screening Facility,Minutes,8.1349985717,NA,NA,Minutes to Mammography,int,src-TBD,8 min
16001010343,Census Tract 103.43,Ada County,ID,463,Travel time to Screening Facility,Minutes,4.61989752822,NA,NA,Minutes to Colonoscopy,int,src-TBD,5 min
16001010343,Census Tract 103.43,Ada County,ID,717,Travel time to Screening Facility,Minutes,5.20435819906,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,5 min
16001010343,Census Tract 103.43,Ada County,ID,947,Travel time to Screening Facility,Minutes,5.58078418301,NA,NA,Minutes to Mammography,int,src-TBD,6 min
16001010344,Census Tract 103.44,Ada County,ID,474,Travel time to Screening Facility,Minutes,4.03598494944,NA,NA,Minutes to Colonoscopy,int,src-TBD,4 min
16001010344,Census Tract 103.44,Ada County,ID,717,Travel time to Screening Facility,Minutes,10.5041641247,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,11 min
16001010344,Census Tract 103.44,Ada County,ID,867,Travel time to Screening Facility,Minutes,10.4761756008,NA,NA,Minutes to Mammography,int,src-TBD,10 min
16001010345,Census Tract 103.45,Ada County,ID,474,Travel time to Screening Facility,Minutes,5.66935012936,NA,NA,Minutes to Colonoscopy,int,src-TBD,6 min
16001010345,Census Tract 103.45,Ada County,ID,713,Travel time to Screening Facility,Minutes,9.81911420044,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,10 min
16001010345,Census Tract 103.45,Ada County,ID,905,Travel time to Screening Facility,Minutes,9.77668124679,NA,NA,Minutes to Mammography,int,src-TBD,10 min
16001010346,Census Tract 103.46,Ada County,ID,474,Travel time to Screening Facility,Minutes,1.4128473412,NA,NA,Minutes to Colonoscopy,int,src-TBD,1 min
16001010346,Census Tract 103.46,Ada County,ID,713,Travel time to Screening Facility,Minutes,8.74808299024999,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,9 min
16001010346,Census Tract 103.46,Ada County,ID,905,Travel time to Screening Facility,Minutes,8.70565003661,NA,NA,Minutes to Mammography,int,src-TBD,9 min
16001010347,Census Tract 103.47,Ada County,ID,474,Travel time to Screening Facility,Minutes,6.02097238388,NA,NA,Minutes to Colonoscopy,int,src-TBD,6 min
16001010347,Census Tract 103.47,Ada County,ID,717,Travel time to Screening Facility,Minutes,8.01377208353999,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,8 min
16001010347,Census Tract 103.47,Ada County,ID,867,Travel time to Screening Facility,Minutes,7.98578355968,NA,NA,Minutes to Mammography,int,src-TBD,8 min
16001010348,Census Tract 103.48,Ada County,ID,474,Travel time to Screening Facility,Minutes,6.47656133949,NA,NA,Minutes to Colonoscopy,int,src-TBD,6 min
16001010348,Census Tract 103.48,Ada County,ID,717,Travel time to Screening Facility,Minutes,10.5139220554,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,11 min
16001010348,Census Tract 103.48,Ada County,ID,867,Travel time to Screening Facility,Minutes,10.4859335315,NA,NA,Minutes to Mammography,int,src-TBD,10 min
16001010349,Census Tract 103.49,Ada County,ID,474,Travel time to Screening Facility,Minutes,8.12994427319,NA,NA,Minutes to Colonoscopy,int,src-TBD,8 min
16001010349,Census Tract 103.49,Ada County,ID,713,Travel time to Screening Facility,Minutes,10.9697212078999,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,11 min
16001010349,Census Tract 103.49,Ada County,ID,905,Travel time to Screening Facility,Minutes,10.9272882543,NA,NA,Minutes to Mammography,int,src-TBD,11 min
16001010350,Census Tract 103.50,Ada County,ID,474,Travel time to Screening Facility,Minutes,5.40186465821,NA,NA,Minutes to Colonoscopy,int,src-TBD,5 min
16001010350,Census Tract 103.50,Ada County,ID,713,Travel time to Screening Facility,Minutes,10.3898890320999,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,10 min
16001010350,Census Tract 103.50,Ada County,ID,905,Travel time to Screening Facility,Minutes,10.3474560784,NA,NA,Minutes to Mammography,int,src-TBD,10 min
16001010351,Census Tract 103.51,Ada County,ID,474,Travel time to Screening Facility,Minutes,7.6095105225,NA,NA,Minutes to Colonoscopy,int,src-TBD,8 min
16001010351,Census Tract 103.51,Ada County,ID,687,Travel time to Screening Facility,Minutes,11.4516951847,NA,NA,Minutes to Lung Cancer Screening,int,src-TBD,11 min
16001010351,Census Tract 103.51,Ada County,ID,868,Travel time to Screening Facility,Minutes,11.4516951847,NA,NA,Minutes to Mammography,int,src-TBD,11 min
16001010352,Census Tract 103.52,Ada County,ID,474,Travel time to Screening Facility,Minutes,5.8042616634,NA,NA,Minutes to Colonoscopy,int,src-TBD,6 min
